id	title	pids
41109	沁园春（题西宗云山楼）	62364
41110	山中五无奈何（诗一首见本集，题止山中二字）	42364,42403
41111	念奴娇·登建康赏心亭呈史致道留守	54097
41112	送韦秀才道冲赴制举	11013
41113	寄青城山颢禅师	31472
41114	送李垣先辈归嵩少旧居	26031
41115	题悟公禅堂	18193
41116	秋砧送邑大夫	6201
41117	结之	16151
41118	金桥感事	32214
41119	效长吉	22965
41120	题绝岛山寺	31488
41121	山有枢	3402
41122	诉衷情·宝月山作	62850
41123	同诸公秋日游昆明池思古	59063
41124	喜友再相逢	18953
41125	五美吟·西施	70780
41126	寄令狐侍郎	72284
41127	爱敬寺有老僧尝游长安言秦雍间事历历可听…示同行客	36069
41128	送冽寺主之京迎禅和尚	38213
41129	和钟大监泛舟同游见示	36332
41130	上巳（一作上巳日寄韩公）	30991
41131	寒食书事	69771
41132	谈氏外孙生三日喜是男偶吟成篇兼戏呈梦得	16917
41133	与虞沔州谒藏真上人	6640
41134	题崔常侍济源庄	16078
41135	酹江月（和朱约山自寿曲，时寿八十四）	60522
41136	初冬旅游	8537
41137	送徐州高仆射赴镇	16144
41138	望凌烟阁	37340
41139	驩州南亭夜望	42838
41140	扬州寻张籍不见	8532
41141	李廷珪藏墨诀	42291
41142	西掖省即事	73444
41143	阳羡歌·山秀芙蓉	45572
41144	瑶台第一层	45891,49780,49781,50826,62802,63256
41145	寄归	18532,23545
41146	将之吴越留别坐中文酒诸侣	24857
41147	相和歌辞。秋胡行	5925
41148	别段生	12606
41149	生查子（闻莺用竹坡韵）	54026
41150	愁蕊香（木樨）	58269
41151	浣溪沙（次李茂叔韵）	56291
41152	浣溪沙·上巳	68552
41153	南池杂咏五首。寒山	38875,38954
41154	马诗二十三首·其三	70140
41155	渔家傲（寿季武博）	57576
41156	论诗三十首·二十四	70643
41157	晚起闲行	17009
41158	西施石	73602
41159	马诗二十三首·其一	70134
41160	经七里滩	70863
41161	听杨氏歌	2640
41162	广州三樵歌	43272
41163	辛卯年雪	10297,10332
41164	上元县（浙西作）	33057
41165	送许棠下第游蜀	28710,28820
41166	沁园春（丁酉春陪制垣齐安郡圃曲水之集）	58776
41167	效古	26063,38883,38962,39110
41168	登商山最高顶	14451
41169	赠楚公	34841
41170	山中月夜寄无锡长官	38553
41171	授炙毂子歌二首	41331
41172	大德歌·冬	69360
41173	夹竹桃花·咏题	69503
41174	古松歌	42426
41175	齐天乐（白发）	56688
41176	芙蓉楼送辛渐	68720
41177	送孔党赴举	4800
41178	谒金门（次京口赋）	55845
41179	送白宾客分司东都	12835
41180	惜分飞（送别）	62187
41181	满庭芳（寿富枢密）	49775
41182	赠裴司马	71528
41183	京口见李侍郎	30143
41184	盈上人	21645
41185	送李亿东归	19746,25733
41186	减字木兰花（宣和庚子登浯台作）	61785
41187	寒食日怀寄友人	40429
41188	将赴镇过太康县有题	24394
41189	送于总持归京	25553
41190	三月三日宴王明府山亭（见《岁时杂咏》）	37198
41191	鹧鸪天（有怀京师上元，与韩叔夏司谏、王夏卿侍郎、曹仲谷少卿同赋）	49042
41192	同工部李侍郎適访司马子微	42094
41193	寄沧州李尚书	25381
41194	赴职西川过便桥书怀寄同年	32207
41195	和慕容法曹寻渔者寄城中故人	4101
41196	发柏梯寺	23681,23799
41197	和裴相公傍水闲行	11733
41198	满江红（同襄阳帅泛湖）	55842
41199	古艳诗	6869
41200	江城子·癸酉春社	53983
41201	送臧濆下第谒窦鄜州	30094
41202	送韦书记归京（座主侍郎同举）	32730
41203	奉和虢州刘给事使君三堂新题二十一咏。方桥	10473
41204	湘中纪行十首。横龙渡	65730
41205	初月	2848,41077,72165
41206	麦秀歌	43347
41207	送区册序	69910
41208	水龙吟（酴醿·春景）	53497
41209	蓦山溪（北观避暑次明叔韵）	45580
41210	闻夜砧	15524
41211	种莴苣	2617
41212	送友封	13795
41213	向常侍	43763
41214	徐人歌	43381
41215	蹋莎行（敬赋草窗绝妙词）	59607
41216	赠将军	41081
41217	宫中行乐词八首·其二	69683
41218	山行（一作山中作）	24074
41219	雪望	69148
41220	满江红（癸亥九日）	53319
41221	满江红（重阳赏菊，时予已除代）	47997
41222	寄同年李侍郎龟正	33703
41223	郊庙歌辞。汉宗庙乐舞辞。显仁舞	2349
41224	满江红（碧＿·月湖，四用韵）	58636
41225	水龙吟（游御河并过压沙寺作）	47879
41226	沁园春（自鄞归赋）	58282
41227	泷冈阡表	70342
41228	入关历阳道中却寄舍弟	32400,32540
41229	江亭王阆州筵饯萧遂州	3109
41230	竹窗	14679
41231	长孙霞李溟自紫阁白阁二峰见访	25450
41232	庭槐	14643
41233	洞庭驿逢郴州使还，寄李汤司马	64626
41234	乐游原	22593,22664,22825,22886
41235	晚泊江口	10420
41236	贺新郎（陈退翁分教衡湘，将行，酒阑索词，漫成）	55816
41237	裴令公席上赠别梦得	16706
41238	送江阴霍明府之任	29696
41239	望行人（一作秋闺）	12641
41240	赠别张驸马	5970,6091
41241	戏和贾常州醉中二绝句	15917
41242	晦日任桥池亭	58795
41243	奉和圣制春台望应制	32305
41244	释奠武成王乐章。迎神	5167
41245	秋夕山斋即事	26110
41246	红林檎近	51992,57538,57539,60168,65036,65037
41247	夏日即事	23220,34521,34579
41248	雄雉	27120
41249	清平乐（对晚菊作）	46648
41250	山店（一作卢纶诗）	8540
41251	越中逢天台太乙子	70855
41252	明月引（和白云赵宗簿自度曲·引令）	60030
41253	蓦山溪（和雪）	60273
41254	寺居秋日对雨有怀	23159
41255	夕次襄邑	8733,38331
41256	菩萨蛮（和钱处和上元）	51106,51134
41257	送梦上人归京	39295
41258	杂曲歌辞。丽人曲	10150
41259	曲江有感	16049
41260	渭水西别李仑	49629
41261	二月二日	16716,22346
41262	双鸟诗	10308,10340
41263	张十八员外以新诗二十五首见寄郡楼月下吟玩…寄微之	15776
41264	忆秦娥	44705,46190,46191,46192,46193,48210,48501,48502,49320,49754,50305,50935,51004,51005,51007,51850,51851,52070,52418,52939,53150,53242,53295,54018,54967,54968,54970,55133,55134,55135,55309,56150,56775,58187,58188,58532,60250,60362,60363,60993,60994,60996,60997,60998,60999,61000,61237,61951,62958,63401,63565,64712,65950
41265	渔父词（其十）	62307
41266	酬柳柳州家鸡之赠	11772
41267	南歌子（三之一）	46152
41268	寒望九峰作	39651
41269	孟仓曹步趾领新酒酱二物满器见遗老夫	3462
41270	元和元年蒙恩封成纪县伯时室中封安喜县君…聊申贺赠	9772
41271	题游仙阁白公庙	73775
41272	无梦	16345
41273	声声慢（春）	48745
41274	临江仙（赏花）	53509
41275	端午即事	69781
41276	走笔送义兴令赵宣辅	36088
41277	谢人惠纸	40684
41278	想车音（兀令）	46410
41279	和微之诗二十三首。和祝苍华	15711
41280	赐齐州李希遇诗	41173
41281	河满子（陪杭守泛湖夜归）	44305
41282	读淮南李相行营至楚州诗	18622
41283	同王昌龄送族弟襄归桂阳二首	71757
41284	浣溪沙（再和）	45619
41285	席上赠刘梦得	17359
41286	读刘得仁、贾岛集二首	39327
41287	哭李进士	23634,23754
41288	过沈氏山居	3803
41289	酬王檀见寄	23158
41290	行营送人	8664
41291	山雪	38898,38977
41292	送贾谟赴共城营田	19102
41293	君子偕老	41484
41294	翁母些	17453
41295	留题宁川香盖寺壁	4547
41296	又酬晓灯离暗室五首	6565
41297	宴山亭（海棠）	50033
41298	菩萨蛮（富季申见约观月，以病不能往。夜分独卧横山阁，作此寄之）	49505
41299	游敬亭寄崔侍御（一本作登古城望府中寄崔侍御）	71676
41300	南歌子（次东坡端午韵）	50403
41301	忆瑶姬	48200
41302	贺新郎（九日与二弟二客郊行）	58101
41303	八声甘州（题维扬摘星楼）	60848,60878
41304	赠韦况征君	5981,6102
41305	题武陵草堂	49706,49872
41306	对雨寄韩库部协	72247
41307	南乡子（九日黄刚定再索席间作）	47726
41308	醉送李协律赴湖南辟命，因寄沈八中丞	15638
41309	马上作	14449,39719,68904
41310	思妇	9059
41311	春日雨	25921
41312	念奴娇（次韵弟B54B）	59764,59899
41313	长门失宠	37076,37103
41314	送魏尚书赴镇州行营	20092,20269
41315	暗香·送魏句滨宰吴县解组分韵得阖字	59387
41316	相和歌辞。楚妃怨	4961
41317	和常州崔使君寒食夜	42670,48809
41318	五岁咏花	39077
41319	卖花声·立春	68650
41320	感怀（一作感情，以下一本俱作于邺诗）	26777
41321	终南山下作	12410,12463
41322	回军行	7313
41323	九日北楼宴集	9644
41324	寄旧山隐侣	23108
41325	九月三十夜雨寄故人	36105
41326	寄许下前管记王侍御	36647
41327	蝶恋花（次韵张千里驹照花）	47718
41328	摊破木兰花（二之一）	46501
41329	赠韩协律	20716
41330	题贞女祠	19394
41331	访隐	22980
41332	送李问政河北简兵	38703
41333	灞桥待李将军	14680
41334	狂题二首	28521
41335	过天津桥晴望	19428,19482
41336	寻花	17545
41337	泛湓水	14320,14380
41338	御街行（无题）	54286
41339	谒金门	42851,42883,42960,42984,43018,44320,45188,46597,46604,47280,47775,48261,48262,48263,48264,48266,48267,48644,49325,49326,49737,50586,50600,51256,51257,51685,51686,51687,51688,51689,51690,51691,51935,51936,51939,51999,52000,52001,52002,52003,52005,52006,52067,52945,52946,52947,53379,53418,53419,53420,53421,53423,53424,53864,54495,54711,54929,54930,54931,55097,55098,55099,55340,55341,55342,55343,55344,55557,55560,55563,55846,55905,55906,55977,55978,56207,56427,56834,57287,57288,57290,57291,57292,57293,57294,57295,57297,57646,57647,57648,57798,58325,58524,58525,58743,58927,58928,58975,58976,58977,58978,59175,59634,59950,60045,60053,60056,60287,60288,60716,60924,61189,61663,63899,63903,64165,64289,64290,64440,64483,64486,64526,64644,64645,64717,65103,65537,65539,65758,65827,65843,65855,65910,65926,65959,65976,66036
41340	南邻	2907
41341	卢明府早秋宴张郎中海园即事，得秋字（一作卢象诗）	70945,71160
41342	登郭隗台	11889
41343	观内怀仙	25837
41344	喜迁莺慢（鹿鸣宴作）	49752
41345	山村咏怀	70698
41346	圣政纪颂	29041
41347	状江南。季春（共十二咏，丘丹等同赋，各见本集）	5527
41348	关雎	1859
41349	宿黄花馆	20873
41350	花时与钱尊师同醉因成二十字	31588
41351	上汝州郡楼	7327
41352	赠王尊师	19291,23273
41353	御街行·秋日怀旧	43900
41354	云安公主出降杂咏催妆二首	18178
41355	梁公子	13253
41356	下泾县陵阳溪至涩滩	71961
41357	寒月送玄士入天台	39279
41358	投宣谕张侍郎乱后遇毗陵	32740
41359	山阳韦中丞罢郡因献	23598
41360	樱桃答	22416
41361	乐语	59961
41362	【黄钟】醉花阴　离思	67936
41363	辋川集。斤竹岭	53892
41364	乾符丙申岁奉试春涨曲江池（用春字）	31189
41365	思湓渚旧居	36022
41366	思不见	26628
41367	经月岩山	4376
41368	重阳四首	28585
41369	过梅里七首家…今敝庐数堵犹存今列题于后。早梅桥	18343
41370	蜀中寓怀	29092
41371	咏春风	19781
41372	宫中曲	22696,22921
41373	送房杭州（孺复）	72414
41374	长安县后亭看画	8525
41375	陌上花·有怀	70066
41376	自淮中却赴洛途中作	10726
41377	浣溪沙（嗣立置酒稽古，令予坐东）	56292
41378	题黄鹤楼石照	41168
41379	六州歌头·少年侠气	46582
41380	武陵春（和王叔度桃花）	55547
41381	奉和张仆射朝天行	9712
41382	水调歌头（四月四日自寿，用玉林韵，兼效其体）	58219,58245
41383	草堂夜坐	6273
41384	满江红（泛舟武夷，午炊仙游馆，次吕居仁韵）	64185
41385	送康洗马归滑州	4502
41386	宋。黄罗襦	36853
41387	减字木兰花（以下竹斋侑酒辞）	52887
41388	早发赴洞庭舟中作	15907
41389	【南吕】一枝花_禄山谋反苍	68284
41390	水调歌头（石知院生辰）	57815
41391	顾十二况左迁过韦苏州房杭州韦睦州…以继三君子之风焉	5138
41392	送崔珏往西川	22284
41393	送振武张尚书	8309,8404
41394	赠韦司直	4662
41395	九日蓝田崔氏庄	2775
41396	见紫荆花	72774
41397	金陵五题。江令宅	11707
41398	赠毛仙翁	7333,9323,9806,9826,10124,11837,11857,11871,14059,17271,17289,17397,17409,17771,18419,19907,23113
41399	入南山至全师兰若	7231
41400	念奴娇（次韵张仲远，是日醉甚，逃席）	48832
41401	扈亭西陂燕赏	72203
41402	离鸾	31008
41403	中界山	18245
41404	岁日见新历，因寄都官裴郎中	68406
41405	江居寄关中知己	40668
41406	九日登高台寺	69826
41407	上古之什补亡训传十三章。上古一章	5530
41408	和张太祝冬祭马步	59636
41409	鸾凤	22679,22902
41410	江南春（中吕商赋张药翁杜衡山庄）	59378
41411	摸鱼儿（甲申客路闻鹃）	61738
41412	送狄尚书镇太原	19093
41413	樟亭双樱树	15617
41414	浣溪沙·红蓼渡头秋正雨	68950
41415	和令狐相公谢太原李侍中寄蒲桃	11594
41416	鹧鸪天（杨兰）	51827
41417	同太常尉迟博士阙下待漏	10110
41418	沁园春（次韵侄演自遣）	59753,59888
41419	岁暮道情二首	15021
41420	六朝门。三废帝	35157
41421	南浦别	15434
41422	忆宛陵旧居	27258
41423	【双调】水仙操并引	68175
41424	经潼关赠宇文十	6274
41425	奉述飞白书势	15549
41426	念奴娇（瑞香）	52213,66477
41427	送羊振文先辈往桂阳归觐	27013,27670,28068
41428	蝶恋花（秋夜简赵尉借韵）	56575
41429	元丞宅送胡濬及第东归觐省	7429
41430	百字令·月夜过七里滩	68643
41431	青玉案（荷花，赣州巢龟亭为曾提管赋）	58323
41432	鹧鸪天（赏菊二首）	47706
41433	送永寿王赞府径归县（得蝉字）	72964
41434	送刘秀才归桑水宁觐	40489
41435	念奴娇（寿萧守）	66376,66377
41436	相见欢·秋风吹到江村	70072
41437	闻崔倚旅葬	17523
41438	吾雏	14467
41439	酬河中杜侍御重寄	22085
41440	会凤翔张少尹南亭	5863
41441	享惠昭太子庙乐章（送神）	10598
41442	石城馆酬王将军	4663
41443	寄兄弟（又见《许浑集》，题作寄小弟）	21561
41444	和膳部李郎中秋夕	19539
41445	西江月（蜡梅）	63542
41446	酹江月（同舍延平林府教制新词祝我初度，依声依韵，还祝当家）	60523
41447	题故李秀才居（一作伤李秀才）	22014
41448	鹧鸪天（上元设醮）	53017
41449	千秋岁（为壑翁母夫人寿）	58356
41450	望月怀远 / 望月怀古	21435
41451	宴桃源（和张文伯雪）	50157
41452	癸巳除夕偶成	67108
41453	白凫行	2675
41454	沁园春（寿陶守）	65740
41455	摸鱼儿（荼＿）	58379
41456	春霁晚望	7712,7755
41457	送东林廉上人归庐山	60358,60752
41458	石州慢·寒水依痕	49633
41459	杂曲歌辞。神仙曲	9457
41460	满江红（咏武夷）	57816
41461	南阳广文博士还雷平后寄	28055
41462	江上偶见绝句	21339
41463	僧缄示王处厚	41987
41464	南乡子（追和东坡重九）	50068
41465	牧童逮狼	70556
41466	宣城见杜鹃花 / 子规	72113
41467	洞仙歌（对雨思友）	61336
41468	将之蜀别友人	34683
41469	升平公主旧第	30396
41470	宁王山池	62997
41471	三闾大夫	24709
41472	秋夜对雨寄石瓮寺二秀才	8573
41473	真珠帘（寿元春兄八十策）	59744,59879
41474	沁园春（送陈起莘归长乐）	59977
41475	丹阳作（一作陈存诗）	9003
41476	雨中赴刘十九二林之期及到寺刘已先去因以四韵寄之	15185,15289
41477	陪幸韦嗣立山庄	43131
41478	水调歌头（和退翁赋梅为寿韵）	64790
41479	郡斋移杉	72783
41480	屣步访鲁望不遇	27572
41481	渔父词一十八首。神异	41216
41482	一剪梅·中秋元月	54609
41483	夏至日作	9638
41484	宿巴江	40838
41485	华岳下题西王母庙	22591,22823
41486	和乐天仇家酒	13837
41487	紫参歌	3718
41488	明禅师院酬从兄见寄	22519,22748
41489	题槐	33552
41490	春台望	37275
41491	题云梦亭	24833
41492	得弟消息二首	2834
41493	说剑	13401
41494	酬崔十三侍御登玉垒山思故园见寄	73096,73274
41495	卜算子（荷花）	54492
41496	阮公体	33307
41497	和江州江中丞见寄	36129
41498	赵宗道归辇下	35231
41499	浣溪沙（呈赵状元）	53650
41500	水亭	20598
41501	彼农二章	28328
41502	郊庙歌辞。周郊祀乐章。感顺乐	2039
41503	送严侍郎到绵州，同登杜使君江楼（得心字）	3017
41504	裴司士、员司户见寻（一题作裴司士见访）	70990,71203
41505	送姨弟裴均尉诸暨（此子先君元相旧判官）	6727
41506	送德光禅师（重礼石霜长者）	34341
41507	海漫漫－戒求仙也	14175
